video,onca,caseiro,fake news,ironia,notícia,Conservacionistas,comment_text
video0,neutro,neutro,não,sim,neutra,neutra,como diz o ditado ele foi &quot;amigo da onça &quot;
video0,positivo,positivo,não,não,neutra,neutra,"Sim, é triste esse senhor ter morrido dessa forma.  Meus sentimentos aos familiares...Mas pelo amor de Deus , tem bandido matando mais do que onça, estuprando e ninguém está dando a mínima! Agora vão matar e judiar das pobres coitadas que estão no ambiente delas??O que aconteceu foi uma fatalidade. Mas ele foi advertido e não levou á serio, para alguém que nasceu e se criou no local. Aquilo era onça não era gato. Ele não tinha arma nenhuma, nem fogos de artifícios para espantar a bicha...É como alguém dizer, olha uns caras vem vindo ai para te roubar e arrebentar sua família e vc nem ligar! Sim, é chocante. Mas os animais estão no habitat deles. O Pantanal é selvagem. Não é lugar de gente! É lugar de bicho. O humano foi lá domesticar um ambiente que não é domesticável... Onças estão em extinção!!Tem de ser preservadas não mortas!! É como querer acabar com todos os tubarões porque pessoas são atacadas sempre no Recife. É meio nosense total né!! Coitado desses animais. Não deixem um fato isolado,triste; sim, sem duvida, acabar com uma das maiores riquezas do Brasil. Que é a nossa fauna. Incidentes acontecem. Estava no lugar errado na hora errada...Mas não é exterminando uma espécie que o ser humano vai se livrar totalmente dos perigos dessa região...Se querem morar onde as onças habitam, tem que tomar cuidado sim!! E não ignorar e depois da tragédia saírem matando e caçando os bichos!!"
video0,positivo,positivo,não,não,neutra,neutra,Lamentável este evento. Que Deus console os familiares e proteja as onças.
video0,neutro,neutro,não,sim,neutra,neutra,"O tigrinho soltou carta msm em, se acontecer dnv vou mudar de plataforma"
video0,neutro,neutro,não,não,neutra,neutra,Os animais nao rem mas habitat natural infelizmente foi o ser humano que o destruiu e agora esta pagando o preco .
video0,neutro,neutro,não,não,neutra,neutra,Deus me livre morar nesse lugar
video0,negativo,neutro,não,não,neutra,neutra,"Vejo várias comentários dizendo: Há.. É um animal, não sabe o que faz ! Então ele pode matar quantas pessoas que não vai dá em nada. É isso mesmo? Estamos falando de uma vida humana, gente! A bíblia venera a vida humana se destacando em todas as páginas.  Hoje em dia damos mais importância a um filhote de animais criados pela gente do que aos nossos pais com 50 a 80 anos de idade.  Substituindo assim o amor familiar.  Esse vídeo vem para nós mostrar que animais são animais.  E para quê serve o IBAMA? E qual o motivo deles não teve conhecimento dessa fera a solta? GPS é utilizado lá fora por países desenvolvidos que não têm uma Amazônia para cuidar.  Como estamos tão atrasados assim? Alguém tem que ser penalizado. Esse erro custou uma vida. Há mais ele poderia ter evitado! Largando seu lá? Abandonando o seu único lugar de descanso? Então se você é assaltado a culpa não é do ladrão é sua por estar morando no lugar errado.  Entendeu a lógica! Tem que haver punição para o animal isso é um fato. Por que se ele gostou vai continuar."
video0,neutro,neutro,não,não,neutra,neutra,"Eu moro na roça no meio do mato! Por propriedade posso falar que esses casos são raros demais, porém, se isso acontece tem que retirar esse animal da natureza, ele vai voltar e mata outro humano."
video0,negativo,neutro,não,não,neutra,neutra,Devia manter todas presas tipo suínos.
video0,neutro,neutro,não,não,neutra,neutra,Não falo mais nada fui falar no telegram de um aí fui bloqueada
video0,neutro,neutro,não,não,neutra,neutra,"Depois dessa tragédia, onça vai ser extinta do Brasil pois vão começar a matar todas que verem !"
video0,neutro,neutro,não,sim,neutra,neutra,Joga o presidente lá pra ela
video0,neutro,positivo,não,não,neutra,neutra,Meus sentimentos a todos familiares
video0,neutro,neutro,sim,não,neutra,neutra,"É sinal que outras presas estão desaparecendo,a fauna em geral está entrando em extinção, faltando presas e restando só os homens mesmo"
video0,neutro,neutro,não,sim,neutra,ruim,Ué mais os biólogos não dizem que os humanos não fazem parte das presas das onças?
video0,neutro,neutro,não,não,boa,neutra,Ótimo video
video0,neutro,neutro,não,não,neutra,neutra,Topo de cadeia ! Letal !
video0,neutro,neutro,não,não,neutra,neutra,Eu conheço o cara que tá gravando
video0,neutro,neutro,não,não,neutra,neutra,Eu sou de Aquidauana mn
video0,positivo,negativo,não,não,neutra,neutra,"Pra que capturar a onça? Estava com fome devido a degradação ambiental, queimadas e fazendeiros abrindo clareira pra colocar gado. A culpa é sempre do ser humano."
video0,neutro,neutro,não,não,neutra,ruim,"O objetivo de capitular o animal: matar para que não mais acontecem ataques semelhantes, esse conversa fiada e sem nexo de “levar para Campo Grande para pesquisas”… abater os animais para que não mais ataque os humanos. Não sei pra quê esse mimimi de “pesquisas”."
video0,neutro,neutro,não,sim,neutra,neutra,Agora ela matou e vai ser bem tratada com mais carne. Só isso
video0,neutro,neutro,não,não,neutra,neutra,Quem invadiu a casa de quem ?😢😢😢😢😢
video0,neutro,neutro,não,não,neutra,neutra,Grande coisa depois que  a onça matou o homem que foram pegar misericórdia senhor que tristeza
video0,neutro,neutro,não,não,neutra,neutra,Jesus
video0,positivo,negativo,não,não,neutra,neutra,É muito triste a história mas não machuca ela porque ela é um animal Ela não sabe o que está fazendo a dor é muito grande pela família Mas eu também pedi um irmão matado com uma pessoa humana e essa pessoa teve que pegar muitos anos de cadeia ela não ela é uma um bicho se veste se for melhor mas ele está com Deus e a família Deus vai dar consolo dó maior é quando um ser humano mata um outro tá doendo demais oro por ele oro pela família e meu coração dói muito de saber mas ela é uma criação
video0,neutro,positivo,não,não,neutra,neutra,Deus conforte os familiares e amigos.
video0,neutro,neutro,não,não,neutra,neutra,A recomendação no final de chamar a polícia ou corpo de bombeiros num lugar de mata vai acabar como essa história! Quem mora ou trabalha nesses lugares tem que andar armado!
video0,neutro,neutro,não,não,neutra,neutra,Já mataram a onça??
video0,neutro,neutro,não,não,neutra,neutra,Eu tô traumatizada
video0,neutro,neutro,não,não,neutra,neutra,Se eu morace em um lugar desse não deixava de andar com revolver na cintura
video0,neutro,neutro,não,sim,neutra,neutra,Trouxeram para minha cidade kkkkk
video0,negativo,neutro,não,não,neutra,neutra,"e imaginar que o senhorzinho ta la dentro dela cabeça e outros membros , SINISTRO !"
video0,neutro,neutro,não,sim,neutra,neutra,Solta no quarto do hospital onde Bolsonaro tá pra vê se ela faz o trabalho pra nois kkkk
video0,negativo,neutro,não,não,neutra,neutra,"Tinha que entrar em extinção,morrer todos!!!!"
video0,neutro,neutro,não,não,neutra,neutra,Muito triste
video0,positivo,neutro,não,não,neutra,neutra,Qual a finalidade de prender a onça?o estrago já foi feito 😢😢😢😢😢😢😢
video0,neutro,neutro,não,não,neutra,neutra,"Cara, que dó deu vendo ele nos vídeos. Que descanse em paz."
video0,neutro,positivo,não,não,neutra,neutra,"Pois é  agora dizem tragédia,,não sabiam que esses bicho comem carne... tem que é  ,,  ,,, ,,mesmo ou vao deixar p pegar mais gente,,,sem noção, acho que brincam com onça ."
video0,neutro,neutro,não,não,neutra,neutra,Muito triste essa história.
video0,negativo,neutro,não,não,neutra,neutra,Tinha um tio que morava na mata onde foi construída uma hidroelétrica. Quando via rastros de onças não dava chances mandava fogo
video0,negativo,neutro,não,não,neutra,neutra,Pq o povo não mata essas onças? Ficam esperando elas matar 😢
video0,negativo,neutro,não,não,neutra,neutra,"Se eu ver uma fera dessa na minha frente, morro antes de ela me matar."
video0,negativo,neutro,sim,não,neutra,neutra,Onça e cobras sucuris são todas traiçoeiras assassinas e falsas.
video0,neutro,negativo,não,sim,neutra,neutra,Por isso existe o ditado o famoso amigo da onça
video0,neutro,negativo,não,não,neutra,neutra,"O caseiro deveria ter pelo menos uma espingarda pra atirar e assustar a onça a noite quando ela estivesse rodeando o local, e esse lance que foi falado de barqueiros alimentando as onças tentando domesticalas foi um erro pois dai atrairam o perigo pra dentro de casa."
video0,negativo,neutro,não,não,neutra,neutra,A onça já estava espreitando ele.
video0,neutro,neutro,não,não,neutra,neutra,Deus me livre 😳 que não morava em um lugar deste Affs 😮😮😮 Deus é mais 😮😮😮
video0,neutro,positivo,não,não,neutra,neutra,Muito triste esse acontecimento só Deus mesmo no controle de tudo Que Deus conforte os corações de parente amigos familiares nessa hora tão difícil 🖤🖤🖤.
video0,neutro,neutro,não,não,neutra,neutra,Meu Deus
video0,positivo,negativo,não,não,neutra,neutra,"BANDO DE GENTE IGNORANTE, ESSE ANIMAL ESTAVA COM FOME, O ANIMAL DO HOMEM ESTÁ DESTRUINDO O HABITAT DOS ANIMAIS SELVAGENS....<br>BEM FEITO, HOMEM IGNORANTE, ELE NÃO TOMOU CUIDADO, NÃO ACREDITOU! BEM FEITO!!!!E OS IGNORANTES VÃO COLOCAR A CULPA NA ONÇA E TENTAR MATA LA....ODEIO SER HUMANO BURRO!"
video0,neutro,neutro,não,não,neutra,neutra,"IMPERATRIZ MA, UMA ONÇA ANDA RONDANDO A CIDADE, CONDOMÍNIOS MAIS ISOLADOS... CÂMERAS FLAGARAM A MONSTRA QUERENDO ENTRAR NO CONDOMÍNIO...<br>CORPO DE BOMBEIROS FORAM INFORMADOS, MAS NUNCA CONSEGUIRAM CAPTURAR A FELINA... <br>ACHO QUE NA VERDADE ESTAVAM MESMO ERA TEMENDO A ONÇA FAMINTA...KKK"
video0,neutro,neutro,não,não,neutra,neutra,Coitado  porque que ele não sau ante der ser comigo
video0,positivo,neutro,não,não,neutra,neutra,Ué?! Por que tiraram a onça de lá???
video0,neutro,neutro,não,sim,neutra,neutra,Tem que soltar ela lá em Brasília dentro do palácio
video0,neutro,neutro,não,não,neutra,neutra,Deus me livre morar num lugar desse.😱
video0,neutro,neutro,não,não,neutra,neutra,As palavras tem poder &quot;cunhado&quot;
video0,neutro,neutro,não,sim,neutra,neutra,Colocar o Alexandre Moraes ai. Será que elas pegam ele?😅😅😅
video0,negativo,neutro,não,não,neutra,neutra,Trata a onça como se ela fosse uma coitada. Me poupe. Pois entre os  meus e ela. Ela morre primeiro. Não pensaria 2x
video0,neutro,neutro,não,não,neutra,neutra,"Kkkkkk seres humanos são burros msm, amigo não tem certo e errado nessa história. Onça tava com fome e foi comer, fim. Mãe natureza fazendo o papel que sempre fez. Fala babaquice por causa das suas emoções não"
video0,neutro,neutro,não,não,neutra,neutra,Sinistro
video0,neutro,neutro,sim,sim,neutra,neutra,"Porém está na cara que essa não é a mesma onça, não faz sentido ela ter devorado um ser humano quase todo e estar assim magra e debilitada certo ? Esse aí está ferido e velho , então vamos soltando a verdade e falar que vcs abateram a onça ."
video0,neutro,neutro,não,não,neutra,neutra,Nada ver
video0,neutro,neutro,não,não,neutra,neutra,Como sabe se foi essa onça que pegou seu Jorginho?
video0,neutro,neutro,não,sim,neutra,neutra,Será que o Xande não vai dar 48hs pra onça aparecer na delegacia? Ou vai prender o senhor porque ele não podia servir de comida pra onça. Vai que o ser infectou a onça.
video0,negativo,neutro,sim,não,neutra,neutra,"A população de onça pintada está gigantesca, olha também o javali o estrago que está fazendo."
video0,negativo,neutro,não,não,neutra,neutra,Agora o Ibama que defende essa merda desse animal indeniza a família onça não presta pra nada nem pra ser predador de javali ela a  não ataca não e fazer captura e moer na bala no lugar de anestésico
video0,neutro,neutro,não,não,neutra,neutra,Que coisa..o bicho come gente..?
video0,negativo,neutro,não,não,neutra,neutra,Agora tem é que sacrificar esse animal. Pode ter se acostumado com o sangue humano!
video0,neutro,neutro,não,sim,neutra,neutra,aposto que foi o Xandão que mandou prender a onça
video0,neutro,neutro,não,sim,neutra,neutra,PELOS COMENTARIOS IDIOTAS AQUI SO TEM &quot;ESPECIALISTAS&quot;. O BRASILEIRO SENDO BRASILEIRO O CEREBRO E A A BOCA NAO ESTAO CONECTADOS. FALA ASNEIRA E BABAQUICE O TEMPO TODO.
video0,neutro,neutro,não,sim,neutra,neutra,Seu Jorge tinha tomado umas cana????
video0,negativo,neutro,não,não,neutra,neutra,Deixar Todas QUASE CEGAS Pra Ficarem Fragilizadas e O Ser Humano e O Gado Vacun Sobreviver!
video0,neutro,neutro,não,não,neutra,neutra,Meu pai já foi atacado por um Pitbull <br>E eu já fui atacado por uma cobra muito grande
video0,neutro,neutro,não,não,neutra,neutra,Vdd
video0,neutro,neutro,não,não,neutra,neutra,@@ANAGUIMARAES-jb3vg nao tem. se for so pra coisas ruins.
video0,neutro,neutro,não,sim,neutra,neutra,Solta. No. Congresso. Esta. Onça
video0,neutro,neutro,sim,não,neutra,neutra,"EXISTEM MUITAS ONÇAS PORQUE O CRIADOR DE GADO PAGA SEU ALIMENTO.<br>Os bezerros e vacas que elas comem desequilibram a cadeia alimentar. Quando falta o gado, elas procuram outro alimento."
video0,negativo,neutro,não,sim,neutra,neutra,Tao dando molesa pra esses bichos mesmo   cade o respeito pelos humanos poca vergonha mesmo ibama
video0,negativo,neutro,não,não,neutra,neutra,ESTA VAI DAR PREFERÊNCIA A ATACAR HUMANOS. Vai achar mais fácil a presa humana.
video0,negativo,neutro,não,não,neutra,neutra,A onça pode matar. Mas se matar a  onde é multado...tem de matar. Ter armas é matar
video0,neutro,neutro,não,não,neutra,neutra,As palavras tem poder!!!
video0,neutro,neutro,não,não,neutra,neutra,Estão acabando com as áreas de preservação ambiental. Quem mora nessas áreas onde são avistadas onças precisam estar muito atentas 😳
video0,neutro,neutro,não,não,ruim,neutra,"Fraquinho, repetindo oque já foi exaustivamente publicado. Perdi meu tempo vendo essa baboseira"
video0,neutro,positivo,não,não,neutra,neutra,Coitado do homem
video0,neutro,neutro,não,não,neutra,neutra,Meu cachorro matou meu irmão eu sacrifiquei ele
video0,neutro,neutro,não,sim,neutra,neutra,Solta dentro do STF ..
video0,neutro,neutro,não,não,boa,neutra,Ótimo vídeo.
video0,negativo,neutro,não,não,neutra,neutra,Se  a onça atacou  o ser humano ela deve ser morta pois pode se acostumar. Com o sangue do ser humano
